,doc_name,qualifications,specialities,verification_label,practo_score,practo_votes,description,clinics
266,Dr. Mayank Khandwala,MS - Ophthalmology,"Ophthalmologist/ Eye Surgeon, 14 Years Experience",Not Verified,94,34.0,Dr Mayank Khandwala a renowned cataract surgeon known to do surgery in topical anesthesia that is without injection. He must have completed more than 10000 surgeries.  Besides cataract surgeries he is also know in his work for diabetic retinopathy in all a very skillfull and a doctor who keeps himself upgrading with the current scenario... You can get the phone number of Dr. Mayank Khandwala on Practo.com.,"{'0': {'city': 'Mumbai', 'locality': 'SV Road', 'clinic_geo_coordinates': {'latitude': 19.110295, 'longitude': 72.840969}, 'clinic_address': '#D-31, New Shrimangal Chs, 1St Floor,Landmark :  Above Richfeel Clinic, Next To Toyota Showroom, Opposite To St. Joseph School, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/clinic/dr-khandwala-s-eye-hospital-hem-polyclinic-sv-road', 'clinic_timings': ' MON - WED, SAT 8:00 AM - 2:00 PM5:00 PM - 9:00 PM THU 11:00 AM - 1:00 PM5:00 PM - 9:00 PM FRI 11:00 AM - 2:00 PM5:00 PM - 9:00 PM ', 'clinic_name': ""Khandwala's Eye Hospital & Hem Polyclinic""}}"
267,Dr. Saumil Sheth,"MBBS, MS - Ophthalmology",Ophthalmologist/ Eye Surgeon,Not Verified,Not Scored,0.0,"Dr. Saumil Sheth is an Ophthalmologist/ Eye Surgeon in Jogeshwari West, Mumbai. Dr. Saumil Sheth practices at Envision Super Speciality Ratina And Laser Eye Hospital in Jogeshwari West, Mumbai. He completed MBBS and MS - Ophthalmology.<br/><br/> You can get the phone number of Dr. Saumil Sheth on Practo.com.","{'0': {'city': 'Mumbai', 'locality': 'Jogeshwari West', 'clinic_geo_coordinates': {'latitude': 'NA', 'longitude': 'NA'}, 'clinic_address': '5th floor, c/o Mallika Hospital,Sharma Estate, ,S. V. Road, Opp Jogeshwari Rly Stn (W),Landmark:Next to Mina International Hotel, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/clinic/envision-super-speciality-ratina-and-laser-eye-hospital-jogeshwari-west', 'clinic_timings': ' MON - SAT 6:00 PM - 9:00 PM ', 'clinic_name': 'Envision Super Speciality Ratina And Laser Eye Hospital'}}"
268,Dr. Sanjana A,"MBBS, MS - Ophthalmology",Ophthalmologist/ Eye Surgeon,Not Verified,Not Scored,0.0,"Dr A. Sanjana is working at Dr L H Hiranandani Hospital as a Full Time Consultant in Ophthalmology since Dec 2004.<br/><br/>Before joining Dr L H Hiranandani Hospital she was a consultant at Seven Hills Eye centre at Vishakhapatnam as a Consultant for 1 year and as a visiting faculty for 1 year at Rambam Medical Centre, Haifa, Israel Also she had been practicing as a consultant in general ophthalmology at LEI Mumbai.<br/><br/>Having completed her residency from Sarojini Devi Eye institute, a tertiary care eye centre at Hyderabad, India, she pursued her interest in anterior segment of the eye by doing a Fellowship in Phacoemulsification with Intraocular lens (mono and multifocals) implantation, in Mumbai. She had also worked in the departments of Retina and Glaucoma both in India and abroad. She worked at Rambam Medical center, Haifa, Israel with Prof. Benjamin Miller & his team. During her stint at Israel she was involved in training the residents & staff, the techniques of cataract surgery. <br/><br/>A member of international council of ophthalmologists (ICO), she has also contributed to scientific papers presented at national and international conferences & won medals for the best scientific papers as a resident & consultant.<br/>She performs more than 700 cataract surgeries (Phacotechnique) a year at this esteemed institute since the inception of this hospital.<br/> You can get the phone number of Dr. Sanjana A on Practo.com.","{'0': {'city': 'Mumbai', 'locality': 'Powai', 'clinic_geo_coordinates': {'latitude': 19.120532, 'longitude': 72.917067}, 'clinic_address': 'Hill Side Avenue, Hiranandani Gardens, Hiranandani Business Park, Landmark : Opposite Powai Lake, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/hospital/dr-l-h-hiranandani-hospital-powai1', 'clinic_timings': ' MON - SAT 8:00 AM - 8:00 PM ', 'clinic_name': 'Dr. LH Hiranandani Hospital'}}"
269,Dr. Madhavi Jeste,"MBBS, MS - Ophthalmology","Ophthalmologist/ Eye Surgeon, 27 Years Experience",Not Verified,Not Scored,0.0,"Dr. Madhavi Jeste is an Ophthalmologist/ Eye Surgeon in Dadar West, Mumbai and has an experience of 27 years in this field. Dr. Madhavi Jeste practices at Smita Eye Clinic in Dadar West, Mumbai and Ashtavinayak Maternity Gynaecology and Eye Care Clinic in Dadar, Mumbai. She completed MBBS and MS - Ophthalmology in 1990.<br/><br/> You can get the phone number of Dr. Madhavi Jeste on Practo.com.","{'1': {'city': 'Mumbai', 'locality': 'Dadar', 'clinic_geo_coordinates': {'latitude': 19.075984, 'longitude': 72.877656}, 'clinic_address': '#104, Ramgiri Heights, MTNL Marg, Dadar West. Landmark:Near Raymond Shop, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/clinic/ashtavinayak-maternity-gynaecology-and-eye-care-clinic-dadar', 'clinic_timings': ' MON - SAT 5:00 PM - 7:00 PM ', 'clinic_name': 'Ashtavinayak Maternity Gynaecology and Eye Care Clinic'}, '0': {'city': 'Mumbai', 'locality': 'Dadar West', 'clinic_geo_coordinates': {'latitude': 19.022875, 'longitude': 72.842241}, 'clinic_address': 'Miranda s Building , Flat No 10, 301, N C Kelkar Road, Dadar West. Opp to Star Mall & Beside Tata Docomo Gallery, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/clinic/smita-eye-clinic-dadar-west', 'clinic_timings': ' MON - SAT 4:00 PM - 7:00 PM ', 'clinic_name': 'Smita Eye Clinic'}}"
270,Dr. Ramesh C Shah,"MBBS, MS - Ophthalmology, DOMS",Ophthalmologist/ Eye Surgeon,Not Verified,Not Scored,0.0,"Dr. Ramesh C Shah is an Ophthalmologist/ Eye Surgeon in Juhu, Mumbai. Dr. Ramesh C Shah practices at Bhartiya Arogya Nidhi Hospital in Juhu, Mumbai, Shah Eye Clinic in Borivali West, Mumbai and Eye Care & Lasik Centre in Borivali West, Mumbai. He completed MBBS, MS - Ophthalmology and DOMS.<br/><br/> You can get the phone number of Dr. Ramesh C Shah on Practo.com.","{'1': {'city': 'Mumbai', 'locality': 'Borivali West', 'clinic_geo_coordinates': {'latitude': 'NA', 'longitude': 'NA'}, 'clinic_address': 'Ground floor,S V  Road, Borivali west. Landmark : Near Vijay Sales Lancelot, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/clinic/shah-eye-clinic-borivali-west', 'clinic_timings': ' MON - SAT 3:00 PM - 5:30 PM ', 'clinic_name': 'Shah Eye Clinic'}, '0': {'city': 'Mumbai', 'locality': 'Juhu', 'clinic_geo_coordinates': {'latitude': 19.11174, 'longitude': 72.82833}, 'clinic_address': 'Juhu Scheme, North South Road No. 13, Juhu, Landamark: Behind Amitabh Bachchan Bungalow & Next To Utpal Shanghvi High School, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/hospital/bhartiya-arogya-nidhi-hospital-juhu-1', 'clinic_timings': ' TUE, SAT 10:00 AM - 11:00 AM ', 'clinic_name': 'Bhartiya Arogya Nidhi Hospital'}, '2': {'city': 'Mumbai', 'locality': 'Borivali West', 'clinic_geo_coordinates': {'latitude': 'NA', 'longitude': 'NA'}, 'clinic_address': 'Shop #1, 2, 3/C, Ground Floor, Borivali West. Landmark Near Dattani Nagar, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/clinic/eye-care-lasik-centre-borivali-west', 'clinic_timings': ' MON - SAT 3:30 PM - 5:30 PM ', 'clinic_name': 'Eye Care & Lasik Centre'}}"
271,Dr. Mahmood Saleh Hussain,"MBBS, MS - Ophthalmology",Ophthalmologist/ Eye Surgeon,Not Verified,Not Scored,0.0,"Dr. Mahmood Saleh Hussain is an Ophthalmologist/ Eye Surgeon in Mohammed Ali Road, Mumbai. Dr. Mahmood Saleh Hussain practices at Hussein Eye Care in Mohammed Ali Road, Mumbai. He completed MBBS and MS - Ophthalmology.<br/><br/> You can get the phone number of Dr. Mahmood Saleh Hussain on Practo.com.","{'0': {'city': 'Mumbai', 'locality': 'Mohammed Ali Road', 'clinic_geo_coordinates': {'latitude': 'NA', 'longitude': 'NA'}, 'clinic_address': 'Clinic No 67 & 69, Dada Manzil, Mohammed Ali Road, Masjid Bunder. Landmark:  Above Bank Of Baroda, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/clinic/hussein-eye-care-mohammed-ali-road', 'clinic_timings': ' TUE - FRI 12:00 PM - 2:00 PM5:00 PM - 7:30 PM ', 'clinic_name': 'Hussein Eye Care'}}"
272,Dr. Harish Belvi,"MBBS, MS - Ophthalmology",Ophthalmologist/ Eye Surgeon,Not Verified,Not Scored,0.0,"Dr. Harish Belvi is an Ophthalmologist/ Eye Surgeon in Kandivali East, Mumbai. Dr. Harish Belvi practices at Padma Shree Eye Clinic in Kandivali East, Mumbai. He completed MBBS and MS - Ophthalmology.<br/><br/> You can get the phone number of Dr. Harish Belvi on Practo.com.","{'0': {'city': 'Mumbai', 'locality': 'Kandivali East', 'clinic_geo_coordinates': {'latitude': 19.210549, 'longitude': 72.865094}, 'clinic_address': 'B 002 Gokul Plaza,Thakur Complex, Kandivli East, Landmark :  opposite Gokul Hospital, Opp to Videocon Towers, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/clinic/padma-shree-eye-clinic-kandivali-east', 'clinic_timings': ' MON - THU, SAT 10:30 AM - 8:00 PM ', 'clinic_name': 'Padma Shree Eye Clinic'}}"
273,Dr. Arun Chaudhari,"MBBS, MS - Ophthalmology",Ophthalmologist/ Eye Surgeon,Not Verified,Not Scored,0.0,"Dr. Arun Chaudhari is an Ophthalmologist/ Eye Surgeon in Malad East, Mumbai. Dr. Arun Chaudhari practices at Sightplus Eye Care in Malad East, Mumbai, Suresh Eye Clinic in Goregaon East, Mumbai and Prajwal Eye Clinic in Bhayandar East, Mumbai. He completed MBBS and MS - Ophthalmology.<br/><br/> You can get the phone number of Dr. Arun Chaudhari on Practo.com.","{'1': {'city': 'Mumbai', 'locality': 'Goregaon East', 'clinic_geo_coordinates': {'latitude': 'NA', 'longitude': 'NA'}, 'clinic_address': 'A-3, Padmavati Nagar, Film City Road, Goregaon (east), Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/clinic/suresh-eye-clinic-goregaon-east', 'clinic_timings': ' FRI, SUN 5:00 PM - 6:00 PM ', 'clinic_name': 'Suresh Eye Clinic'}, '0': {'city': 'Mumbai', 'locality': 'Malad East', 'clinic_geo_coordinates': {'latitude': 'NA', 'longitude': 'NA'}, 'clinic_address': '#5, Onkar, Malad East Next to AxisBank, Opp Oberoi Mall, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/clinic/sightplus-eye-care-malad-east', 'clinic_timings': ' MON - SAT 9:00 AM - 9:00 PM ', 'clinic_name': 'Sightplus Eye Care'}, '2': {'city': 'Mumbai', 'locality': 'Bhayandar East', 'clinic_geo_coordinates': {'latitude': 'NA', 'longitude': 'NA'}, 'clinic_address': 'Krishaneela Apartment B BP Road Bhyander East Bhaynder, Landmark: Opp To Sheetal Shopping Complex, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/clinic/prajwal-eye-clinic-bhayandar-east', 'clinic_timings': ' TUE, THU 10:00 AM - 12:00 PM ', 'clinic_name': 'Prajwal Eye Clinic'}}"
274,Dr. Namrata S. Joshi,MS - Ophthalmology,"Ophthalmologist/ Eye Surgeon, 20 Years Experience",Not Verified,95,139.0,"Dr. Namrata S. Joshi is an Ophthalmologist/ Eye Surgeon in Bandra East, Mumbai and has an experience of 20 years in this field. Dr. Namrata S. Joshi practices at Tranquil Eye & Dental Care in Bandra East, Mumbai. She completed MS - Ophthalmology.<br/><br/> She is a member of Association of Medical Consultants (Mumbai). Some of the services provided by the doctor are: Digital Eye Examination, Contact Lens Services, Retina Clinic, Cornea and LASIK services and Cataract Surgery etc.<br/><br/> You can get the phone number of Dr. Namrata S. Joshi on Practo.com.","{'0': {'city': 'Mumbai', 'locality': 'Bandra East', 'clinic_geo_coordinates': {'latitude': 19.0585255650803, 'longitude': 72.8500293195248}, 'clinic_address': '#101, Beech Tree, Gandhinagar, MIG Colony, Bandra East, Landmark: Opp D15 MIG Colony & Near Ninad Gas Agency & Behind Jade Garden Apartments, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/clinic/tranquil-eye-dental-care-bandra-east', 'clinic_timings': ' MON - FRI 9:30 AM - 1:00 PM4:00 PM - 8:00 PM SAT 9:30 AM - 1:00 PM ', 'clinic_name': 'Tranquil Eye & Dental Care'}}"
275,Dr. Prachi Agashe,"MD - Ophthalmology, advanced fellowship in Cataract and Phacoemulsfication surgery, fellowship in Paediatric Ophthalmology and Squint surgery, Fellowship in Retinopathy of Prematurity","Ophthalmologist/ Eye Surgeon, 9 Years Experience",Not Verified,Not Scored,0.0,"Dr. Prachi Agashe is a consultant Paediatric Ophthalmologist and Squint specialist practicing in Mumbai and Navi Mumbai. She started with her basic training  in Ophthalmology at the HV Desai Eye hospital at Pune and followed this with  an advanced fellowship in Cataract and Phacoemulsfication surgery at the KB Haji Bachooali hospital in Mumbai. She completed a  fellowship in Paediatric Ophthalmology and Squint surgery at the Aravind Eye hospital and another  in “Retinopathy of Prematurity” at the LV Prasad Eye hospital, Hyderabad. <br/> You can get the phone number of Dr. Prachi Agashe on Practo.com.","{'0': {'city': 'Mumbai', 'locality': 'Santacruz West', 'clinic_geo_coordinates': {'latitude': 19.085520553419165, 'longitude': 72.83763885498047}, 'clinic_address': 'Swami Vivekanand Road, Landmark : Next to Reliece Mart & Vijaya Sales, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/hospital/surya-mother-and-child-care-santacruz-west', 'clinic_timings': ' MON - SUN 6:00 AM - 10:00 PM ', 'clinic_name': 'Surya Mother and Child Super Speciality Hospital'}}"
276,Dr. Shyam C. Agrawal,"MBBS, MS - Ophthalmology, DOMS",Ophthalmologist/ Eye Surgeon,Not Verified,Not Scored,0.0,"Dr. Shyam C. Agrawal is an Ophthalmologist/ Eye Surgeon in Malad West, Mumbai. Dr. Shyam C. Agrawal practices at Dr. Shyam C. Agrawal Clinic in Malad West, Mumbai. He completed MBBS, MS - Ophthalmology and DOMS.<br/><br/> You can get the phone number of Dr. Shyam C. Agrawal on Practo.com.","{'0': {'city': 'Mumbai', 'locality': 'Malad West', 'clinic_geo_coordinates': {'latitude': 'NA', 'longitude': 'NA'}, 'clinic_address': '1 ST FLOOR,Maharaja Apartments.Opposite Telephone exchange. S.V.Road, Malad West, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/clinic/dr-shyam-c-agrawal-clinic-malad-west', 'clinic_timings': ' MON - TUE, THU - SAT 10:00 AM - 7:00 PM ', 'clinic_name': 'Dr. Shyam C. Agrawal Clinic'}}"
277,Dr. Shounak Parekh,"MS - Ophthalmology, DOMS, FCPS - Mid. & Gynae, DNBE, MBBS","Ophthalmologist/ Eye Surgeon, 22 Years Experience",Not Verified,97,631.0,"Dr. Shounak Parekh is an Ophthalmologist/ Eye Surgeon in Bandra, Mumbai and has an experience of 22 years in this field. Dr. Shounak Parekh practices at Parekh Eye Hospital in Bandra, Mumbai, SMT Laxmiben Dharmshi Karsn Gala Eye Hospital  in Vileparle East, Mumbai and Parekh Eye Clinic-Santacruz East in Santacruz East, Mumbai. He completed MS - Ophthalmology in 1998, DOMS in 1997 and FCPS - Mid. & Gynae in 1998.<br/><br/> He is a member of All India Ophthalmological Society, Bombay Ophthalmologists' Association (BOA), Indian Medical Association (IMA), American association of cataract and Refractive surgeons and Maharashtra Ophthalmological Society. Some of the services provided by the doctor are: Cataract Surgery, Eye Checkup - General, Corneal Surgery, LASIK Eye Surgery and Retina Surgery and Lasik etc.<br/><br/> You can get the phone number of Dr. Shounak Parekh on Practo.com.","{'1': {'city': 'Mumbai', 'locality': 'Vileparle East', 'clinic_geo_coordinates': {'latitude': 'NA', 'longitude': 'NA'}, 'clinic_address': '261 Sumati Bhavan, Malviya Road, Vile Parle East,Landmark: Opposite Lane Of Shivsagar Restaurant, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/hospital/smt-laxmiben-dharmshi-karsn-gala-eye-hospital-vileparle-east', 'clinic_timings': ' MON, WED 8:30 AM - 10:30 AM ', 'clinic_name': 'SMT Laxmiben Dharmshi Karsn Gala Eye Hospital '}, '0': {'city': 'Mumbai', 'locality': 'Bandra', 'clinic_geo_coordinates': {'latitude': 19.055389511414766, 'longitude': 72.83543139696121}, 'clinic_address': '1st Floor, Diamond Palace, Hill Road, Landmark : Opposite Bandra Police Station, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/hospital/parekh-eye-hospital-bandra-west-1', 'clinic_timings': ' MON - SAT 8:00 AM - 8:00 PM ', 'clinic_name': 'Parekh Eye Hospital'}, '2': {'city': 'Mumbai', 'locality': 'Santacruz East', 'clinic_geo_coordinates': {'latitude': 'NA', 'longitude': 'NA'}, 'clinic_address': 'Shop No 12, Annes Apartment, Kalina Kurla Road, Kalina, Santacruz East, Landmark :  Opposite ICICI Bank, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/clinic/parekh-eye-clinic-santacruz-east-santacruz-east', 'clinic_timings': ' MON - SAT 10:30 AM - 12:00 PM ', 'clinic_name': 'Parekh Eye Clinic-Santacruz East'}}"
278,Dr. Sunita P Karnik,"MBBS, MS - Ophthalmology",Ophthalmologist/ Eye Surgeon,Not Verified,Not Scored,0.0,"Dr. Sunita P Karnik is an Ophthalmologist/ Eye Surgeon in Dadar, Mumbai. Dr. Sunita P Karnik practices at Karnik Nursing Home in Dadar, Mumbai. She completed MBBS from Grant Medical College, JJ group of Hospitals Mumbai and MS - Ophthalmology from Grant Medical College, JJ group of Hospitals Mumbai.<br/><br/> Some of the services provided by the doctor are: Trabeculectomy, Corneal Transplantation, Corneal Collagen Cross-Linking, Visual Field Test and Corneal Ulcer Treatment etc.<br/><br/> You can get the phone number of Dr. Sunita P Karnik on Practo.com.","{'0': {'city': 'Mumbai', 'locality': 'Dadar', 'clinic_geo_coordinates': {'latitude': 19.075984, 'longitude': 72.877656}, 'clinic_address': '#180, Sai Kunj, Dr Ambedkar Rd, Dadar. Landmark:Opp. Pune Asiad Bus Stop, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/clinic/karnik-nursing-home-dadar', 'clinic_timings': ' MON, WED - THU 4:00 PM - 7:00 PM TUE, FRI 11:00 AM - 1:00 PM3:00 PM - 6:00 PM ', 'clinic_name': 'Karnik Nursing Home'}}"
279,Dr. Vandana Vivek Jadhav,"MBBS, DOMS","Ophthalmologist/ Eye Surgeon, 11 Years Experience",Not Verified,Not Scored,0.0,"Dr. Vandana Vivek Jadhav is an Ophthalmologist/ Eye Surgeon in Bhandup West, Mumbai and has an experience of 11 years in this field. Dr. Vandana Vivek Jadhav practices at Dr. Jadhav's ENT & Eye Care Centre in Bhandup West, Mumbai. She completed MBBS from Pune University in 2002 and DOMS from Pune University in 1997.<br/><br/> She is a member of Indian Medical Association (IMA). Some of the services provided by the doctor are: Eyelid Surgery, Painless Eye Surgery No injection Laser Surgeries for Cataract, Corneal Surgery, Orbital Surgery and Eye Muscle Surgery etc.<br/><br/> You can get the phone number of Dr. Vandana Vivek Jadhav on Practo.com.","{'0': {'city': 'Mumbai', 'locality': 'Bhandup West', 'clinic_geo_coordinates': {'latitude': 19.15121, 'longitude': 72.937656}, 'clinic_address': 'A Wing, Rajusadan, L.B.S. Marg, Bhandup West,Landmark: Madhuban Garden, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/clinic/dr-vandana-jadhav-s-eye-care-center-bhandup-west', 'clinic_timings': ' MON - SAT 11:00 AM - 2:00 PM6:00 PM - 9:00 PM ', 'clinic_name': ""Dr. Jadhav's ENT & Eye Care Centre""}}"
280,Dr. Vijay M Bhat,"MBBS, MS - Ophthalmology",Ophthalmologist/ Eye Surgeon,Not Verified,100,14.0,"Dr. Vijay M Bhat is an Ophthalmologist/ Eye Surgeon in Jogeshwari East, Mumbai. Dr. Vijay M Bhat practices at Ashish Eye Hospital  in Jogeshwari East, Mumbai. He completed MBBS and MS - Ophthalmology.<br/><br/> You can get the phone number of Dr. Vijay M Bhat on Practo.com.","{'0': {'city': 'Mumbai', 'locality': 'Jogeshwari East', 'clinic_geo_coordinates': {'latitude': 'NA', 'longitude': 'NA'}, 'clinic_address': 'Vidhyanchal Apartments, Hardevi Society, Jogeshwari East. Landmark: Opposite Bank Of Baroda, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/clinic/ashish-eye-hospital-jogeshwari-east', 'clinic_timings': ' MON, WED, FRI 10:30 AM - 12:30 PM2:00 PM - 4:30 PM TUE, THU, SAT 10:30 AM - 4:30 PM ', 'clinic_name': 'Ashish Eye Hospital '}}"
